user_id,first_name,last_name,email,country,signup_date,role,industry,company_size,use_case,acquisition_channel,converted_to_paid
U05390,Gustavo,Gutierrez,gustavo.gutierrez54@delta790.tech,Mexico,2026-07-22 09:23:05,Sales Manager,Professional Services,501-1000,Customer Analytics,Organic Search,0
U05391,Diego,Rivera,diego.rivera55@andina294.biz,Ecuador,2026-07-10 09:43:16,Business Analyst,Healthcare,1-10,Marketing Analytics,Paid Search,0
U05392,Gabriela,Chavez,gabriela.chavez56@bosque208.io,Mexico,2026-07-22 14:40:53,Operations Manager,Media / Entertainment,51-200,Sales Analytics,Content,0
U05393,Laura,Vargas,laura.vargas57@polo535.io,Colombia,2026-07-23 13:41:59,Data Analyst,Financial Services,51-200,Data Exploration,Partner,1
U05394,Gustavo,Mendoza,gustavo.mendoza58@cielo735.app,Dominican Republic,2026-07-10 05:11:19,Data Analyst,Healthcare,1-10,Business Intelligence,Paid Search,0
U05395,Andres,Ramos,andres.ramos59@raiz769.app,Mexico,2026-07-15 15:17:24,Data Analyst,Healthcare,1001-5000,Operations Analytics,Email,0
U05396,Isabella,Ortiz,isabella.ortiz60@atlas565.tech,Argentina,2026-07-08 15:13:52,BI Analyst,SaaS / Software,51-200,Financial Analytics,Paid Search,0
U05397,Natalia,Vargas,natalia.vargas61@bosque256.io,Bolivia,2026-07-07 08:48:28,Growth Manager,Consumer Goods,11-50,Executive Reporting,Organic Search,0
U05398,Isabella,Gomez,isabella.gomez62@andina647.co,Peru,2026-07-15 15:38:58,Product Manager,Retail / E-commerce,11-50,Executive Reporting,Direct,1
U05399,Valeria,Lopez,valeria.lopez63@raiz790.co,Ecuador,2026-07-05 14:10:47,Marketing Manager,Manufacturing,1001-5000,Business Intelligence,Paid Search,0
U05400,Gabriela,Gomez,gabriela.gomez64@raiz255.app,Peru,2026-07-15 12:32:04,Marketing Manager,Real Estate,51-200,Performance Monitoring,Referral,0
U05401,Ivan,Castro,ivan.castro65@faro629.io,Guatemala,2026-07-21 12:27:31,Marketing Manager,Travel / Hospitality,11-50,Executive Reporting,Paid Social,1
U05402,Natalia,Reyes,natalia.reyes66@nova321.biz,Chile,2026-07-29 07:34:02,Business Analyst,Logistics / Transportation,1-10,Product Analytics,Email,0
U05403,Rafael,Rojas,rafael.rojas67@cauce360.co,Brazil,2026-07-04 16:58:55,Marketing Manager,Manufacturing,51-200,Product Analytics,Email,1
U05404,Emilio,Ortiz,emilio.ortiz68@cauce353.app,Peru,2026-07-21 19:41:56,Marketing Manager,Financial Services,501-1000,Operations Analytics,Paid Search,0
U05405,Diego,Hernandez,diego.hernandez69@delta933.io,Peru,2026-07-18 14:39:44,Business Analyst,Other,51-200,Operations Analytics,Paid Social,0
U05406,Mariana,Perez,mariana.perez70@tierra653.app,Chile,2026-07-13 15:13:35,Data Analyst,Financial Services,51-200,Executive Reporting,Content,0
U05407,Andres,Sanchez,andres.sanchez71@sol175.tech,Brazil,2026-07-09 21:28:15,Sales Manager,Logistics / Transportation,201-500,Product Analytics,Organic Search,0
U05408,Paula,Sanchez,paula.sanchez72@nova622.biz,Colombia,2026-07-17 10:20:51,Sales Manager,Retail / E-commerce,51-200,Operations Analytics,Referral,0
U05409,Fernando,Martinez,fernando.martinez73@azul464.tech,Brazil,2026-07-13 14:54:55,Product Director,Professional Services,51-200,Customer Analytics,Organic Social,0
U05410,Andrea,Cruz,andrea.cruz74@cumbre93.tech,Chile,2026-07-21 13:32:37,Sales Director,Education,501-1000,Business Intelligence,Organic Search,0
U05411,Isabella,Hernandez,isabella.hernandez75@orbita929.co,Mexico,2026-07-18 15:20:02,Data Analyst,Consumer Goods,51-200,Customer Analytics,Email,0
U05412,Lucia,Hernandez,lucia.hernandez76@cumbre427.tech,Argentina,2026-07-18 11:37:23,Growth Manager,Real Estate,1001-5000,Executive Reporting,Paid Search,0
U05413,Sofia,Ortiz,sofia.ortiz77@vertex736.co,Mexico,2026-07-24 11:45:17,Sales Director,Retail / E-commerce,11-50,Marketing Analytics,Paid Search,1
U05414,Carlos,Vargas,carlos.vargas78@bosque509.io,Colombia,2026-07-30 18:01:58,Sales Director,SaaS / Software,51-200,Product Analytics,Paid Search,0
U05415,Rafael,Torres,rafael.torres79@andina397.biz,Venezuela,2026-07-05 14:54:19,Business Analyst,Logistics / Transportation,11-50,Sales Analytics,Referral,1
U05416,Adriana,Aguilar,adriana.aguilar80@bosque139.co,Bolivia,2026-07-24 12:24:45,Data Scientist,Education,11-50,Business Intelligence,Partner,0
U05417,Sebastian,Ramirez,sebastian.ramirez81@atlas978.io,Peru,2026-07-08 16:27:14,Sales Manager,Retail / E-commerce,51-200,Marketing Analytics,Paid Search,0
U05418,Mariana,Gutierrez,mariana.gutierrez82@cauce316.tech,Peru,2026-07-10 13:58:00,Product Manager,Manufacturing,51-200,Sales Analytics,Direct,0
U05419,Diego,Castro,diego.castro83@polo355.co,Ecuador,2026-07-12 12:54:32,Operations Manager,Financial Services,1001-5000,Product Analytics,Email,0
U05420,Javier,Contreras,javier.contreras84@andina311.biz,Honduras,2026-07-16 11:37:08,BI Analyst,Media / Entertainment,1001-5000,Sales Analytics,Email,0
U05421,Camila,Gutierrez,camila.gutierrez85@tierra536.io,Ecuador,2026-07-21 15:35:07,Business Analyst,SaaS / Software,1-10,Operations Analytics,Referral,1
U05422,Sebastian,Cruz,sebastian.cruz86@polo592.co,Mexico,2026-07-25 08:16:53,Product Director,SaaS / Software,11-50,Financial Analytics,Direct,0
U05423,Jose,Jimenez,jose.jimenez87@prisma947.biz,Brazil,2026-07-11 20:38:38,Product Manager,Logistics / Transportation,11-50,Business Intelligence,Organic Search,0
U05424,Rodrigo,Ortiz,rodrigo.ortiz88@faro760.tech,Uruguay,2026-07-16 11:08:22,Marketing Manager,Retail / E-commerce,11-50,Marketing Analytics,Organic Search,0
U05425,Monica,Jimenez,monica.jimenez89@lumen278.tech,Ecuador,2026-07-13 14:49:50,Sales Manager,Real Estate,51-200,Customer Analytics,Referral,0
U05426,Daniela,Silva,daniela.silva90@polo144.tech,Chile,2026-07-31 10:05:47,Marketing Director,Education,1-10,Data Exploration,Event / Webinar,0
U05427,Lucia,Martinez,lucia.martinez91@tierra417.io,Brazil,2026-07-05 09:27:52,Product Director,Education,11-50,Sales Analytics,Paid Search,0
U05428,Adriana,Gomez,adriana.gomez92@polo343.io,Guatemala,2026-07-09 10:36:39,Operations Manager,Manufacturing,51-200,Customer Analytics,Email,0
U05429,Andrea,Torres,andrea.torres93@cauce561.app,Brazil,2026-07-23 13:22:01,Marketing Manager,SaaS / Software,1001-5000,Performance Monitoring,Organic Search,0
U05430,Rodrigo,Martinez,rodrigo.martinez94@cumbre388.app,Honduras,2026-07-04 17:28:17,Operations Manager,Other,11-50,Business Intelligence,Paid Social,0
U05431,Miguel,Jimenez,miguel.jimenez95@bosque657.tech,Brazil,2026-07-09 08:08:37,Data Analyst,Financial Services,11-50,Operations Analytics,Paid Search,0
U05432,Maria,Morales,maria.morales96@bosque15.app,Colombia,2026-07-15 12:15:33,BI Analyst,Telecommunications,1-10,Product Analytics,Email,1
U05433,Adriana,Torres,adriana.torres0@prisma912.app,Mexico,2026-07-01 23:28:03,BI Analyst,Real Estate,51-200,Data Exploration,Organic Social,0
U05434,Paula,Contreras,paula.contreras1@delta157.app,Colombia,2026-07-21 20:51:52,Business Analyst,Media / Entertainment,51-200,Marketing Analytics,Paid Social,0
U05435,Lucia,Gutierrez,lucia.gutierrez2@andina97.biz,Colombia,2026-07-11 12:33:50,Marketing Manager,Real Estate,5001+,Sales Analytics,Organic Search,0
U05436,Diego,Morales,diego.morales3@onda65.io,Dominican Republic,2026-07-30 16:04:47,Growth Manager,Telecommunications,51-200,Financial Analytics,Referral,0
U05437,Daniela,Rojas,daniela.rojas4@cumbre868.biz,Brazil,2026-07-15 16:50:11,Founder / CEO,Telecommunications,201-500,Marketing Analytics,Email,0
U05438,Marcelo,Perez,marcelo.perez5@atlas169.biz,Mexico,2026-07-21 22:24:59,Marketing Manager,Media / Entertainment,51-200,Data Exploration,Event / Webinar,0
U05439,Diego,Diaz,diego.diaz6@atlas862.tech,Brazil,2026-07-24 14:54:49,Marketing Director,Real Estate,51-200,Financial Analytics,Organic Search,0
U05440,Miguel,Torres,miguel.torres7@orbita720.app,Chile,2026-07-11 18:37:10,Product Manager,Retail / E-commerce,51-200,Executive Reporting,Organic Search,1
U05441,Juan,Gomez,juan.gomez8@onda391.biz,Peru,2026-07-26 11:29:26,Marketing Manager,Education,51-200,Business Intelligence,Direct,0
U05442,Jose,Rivera,jose.rivera9@lumen407.co,Honduras,2026-07-20 19:48:56,Data Analyst,Travel / Hospitality,501-1000,Executive Reporting,Referral,1
U05443,Carolina,Torres,carolina.torres10@nova907.io,Peru,2026-07-11 15:38:59,Data Scientist,Financial Services,51-200,Business Intelligence,Email,0
U05444,Ricardo,Mendoza,ricardo.mendoza11@nova138.io,Argentina,2026-07-21 23:52:24,Growth Director,Manufacturing,501-1000,Customer Analytics,Referral,0
U05445,Gabriela,Diaz,gabriela.diaz12@nova352.biz,Uruguay,2026-07-06 13:55:50,Business Analyst,SaaS / Software,1-10,Sales Analytics,Partner,0
U05446,Andres,Martinez,andres.martinez13@delta110.tech,Brazil,2026-07-18 14:55:28,Marketing Manager,Consumer Goods,501-1000,Operations Analytics,Organic Search,1
U05447,Carlos,Morales,carlos.morales14@bosque190.app,Colombia,2026-07-20 10:52:09,Data Scientist,Telecommunications,1001-5000,Performance Monitoring,Event / Webinar,0
U05448,Adriana,Vega,adriana.vega15@lumen666.app,Honduras,2026-07-08 18:12:00,Data Scientist,Real Estate,11-50,Operations Analytics,Direct,0
U05449,Natalia,Gutierrez,natalia.gutierrez16@lumen812.io,Guatemala,2026-07-04 15:56:36,Data Analyst,Retail / E-commerce,1001-5000,Marketing Analytics,Referral,0
U05450,Mariana,Garcia,mariana.garcia17@vertex130.tech,Dominican Republic,2026-07-30 13:35:53,BI Analyst,Retail / E-commerce,1-10,Financial Analytics,Organic Search,0
U05451,Eduardo,Vargas,eduardo.vargas18@meridian98.app,Dominican Republic,2026-07-24 12:38:44,Product Director,Healthcare,201-500,Business Intelligence,Organic Search,0
U05452,Marcelo,Cruz,marcelo.cruz19@meridian568.biz,Peru,2026-07-06 18:56:21,Marketing Director,Retail / E-commerce,51-200,Product Analytics,Organic Search,0
U05453,Luis,Vargas,luis.vargas20@sol17.co,Chile,2026-07-17 14:29:26,Marketing Director,Retail / E-commerce,11-50,Financial Analytics,Organic Social,0
U05454,Camila,Reyes,camila.reyes21@polo88.co,Chile,2026-07-11 14:36:48,Operations Manager,SaaS / Software,11-50,Sales Analytics,Email,0
U05455,Marcelo,Vega,marcelo.vega22@orbita563.app,Brazil,2026-07-04 14:41:48,BI Analyst,Financial Services,201-500,Operations Analytics,Referral,1
U05456,Sofia,Garcia,sofia.garcia23@raiz198.io,Brazil,2026-07-30 12:09:32,Operations Director,Retail / E-commerce,1-10,Financial Analytics,Partner,1
U05457,Natalia,Ramirez,natalia.ramirez24@nova952.io,Mexico,2026-07-22 10:04:38,Marketing Manager,Logistics / Transportation,201-500,Executive Reporting,Organic Search,0
U05458,Fernando,Gutierrez,fernando.gutierrez25@raiz255.co,Chile,2026-07-10 12:51:18,Business Analyst,Telecommunications,51-200,Sales Analytics,Paid Social,0
U05459,Ricardo,Rivera,ricardo.rivera26@sol579.co,Argentina,2026-07-10 18:24:47,Growth Manager,Retail / E-commerce,51-200,Operations Analytics,Paid Search,0
U05460,Rodrigo,Gonzalez,rodrigo.gonzalez27@sol631.tech,Brazil,2026-07-21 22:45:18,Product Director,Retail / E-commerce,11-50,Data Exploration,Paid Social,0
U05461,Marcelo,Vargas,marcelo.vargas28@prisma366.tech,Colombia,2026-07-28 18:45:09,Business Analyst,Professional Services,201-500,Executive Reporting,Organic Search,0
U05462,Andrea,Gonzalez,andrea.gonzalez29@cauce236.app,Brazil,2026-07-28 12:17:50,Product Manager,Financial Services,51-200,Customer Analytics,Content,0
U05463,Camila,Garcia,camila.garcia30@tierra946.tech,Ecuador,2026-07-16 07:22:11,Business Analyst,Logistics / Transportation,11-50,Business Intelligence,Event / Webinar,0
U05464,Monica,Perez,monica.perez31@cauce146.io,Dominican Republic,2026-07-12 14:18:04,Marketing Manager,Financial Services,51-200,Data Exploration,Content,0
U05465,Daniela,Diaz,daniela.diaz32@meridian627.tech,Venezuela,2026-07-20 14:19:22,Sales Manager,Retail / E-commerce,501-1000,Product Analytics,Event / Webinar,1
U05466,Patricia,Vega,patricia.vega33@orbita200.app,Brazil,2026-07-04 17:18:46,Data Analyst,Retail / E-commerce,501-1000,Operations Analytics,Organic Search,0
U05467,Andrea,Ortiz,andrea.ortiz34@vertex79.co,Argentina,2026-07-01 12:02:57,BI Analyst,Financial Services,11-50,Performance Monitoring,Partner,0
U05468,Rafael,Silva,rafael.silva35@raiz681.co,Ecuador,2026-07-05 17:47:28,Data Scientist,SaaS / Software,201-500,Product Analytics,Referral,1
U05469,Isabella,Vargas,isabella.vargas36@cielo92.tech,Colombia,2026-07-19 12:05:05,Sales Manager,Healthcare,201-500,Marketing Analytics,Event / Webinar,0
U05470,Daniela,Rodriguez,daniela.rodriguez37@cumbre260.co,Chile,2026-07-03 16:26:35,Sales Director,Manufacturing,11-50,Financial Analytics,Paid Search,0
U05471,Juan,Jimenez,juan.jimenez38@andina498.tech,Colombia,2026-07-14 19:47:09,Product Manager,Education,11-50,Marketing Analytics,Paid Search,0
U05472,Rodrigo,Contreras,rodrigo.contreras39@azul113.biz,Mexico,2026-07-06 14:40:05,Operations Manager,Financial Services,51-200,Financial Analytics,Referral,0
U05473,Emilio,Silva,emilio.silva40@andina389.co,Colombia,2026-07-12 15:29:15,Product Manager,Logistics / Transportation,1-10,Financial Analytics,Organic Social,0
U05474,Laura,Sanchez,laura.sanchez41@prisma58.io,Bolivia,2026-07-27 14:23:32,Data Scientist,SaaS / Software,1-10,Data Exploration,Organic Social,0
U05475,Emilio,Vargas,emilio.vargas42@cumbre302.app,Guatemala,2026-07-18 04:10:17,Sales Manager,Media / Entertainment,11-50,Marketing Analytics,Referral,1
U05476,Paula,Gomez,paula.gomez43@raiz339.biz,Guatemala,2026-07-04 23:12:31,Data Analyst,Logistics / Transportation,51-200,Product Analytics,Paid Social,0
U05477,Ricardo,Aguilar,ricardo.aguilar44@atlas179.tech,Mexico,2026-07-23 15:10:22,Product Manager,SaaS / Software,1001-5000,Executive Reporting,Paid Search,0
U05478,Ana,Martinez,ana.martinez45@raiz400.co,Peru,2026-07-24 12:39:21,Data Analyst,Retail / E-commerce,51-200,Marketing Analytics,Paid Search,0
U05479,Luis,Contreras,luis.contreras46@onda948.tech,Colombia,2026-07-31 11:07:37,Marketing Manager,Telecommunications,1001-5000,Business Intelligence,Paid Search,0
U05480,Carlos,Flores,carlos.flores47@polo911.biz,Brazil,2026-07-13 13:25:03,Operations Director,Professional Services,11-50,Sales Analytics,Paid Search,0
U05481,Luis,Rivera,luis.rivera48@bosque397.tech,Mexico,2026-07-28 14:02:35,Sales Manager,Media / Entertainment,11-50,Executive Reporting,Paid Social,0
U05482,Camila,Sanchez,camila.sanchez49@tierra946.tech,Mexico,2026-07-26 15:26:40,Operations Manager,Manufacturing,51-200,Marketing Analytics,Referral,0
U05483,Alejandro,Gonzalez,alejandro.gonzalez50@meridian507.app,Venezuela,2026-07-14 18:14:42,Data Analyst,SaaS / Software,11-50,Operations Analytics,Paid Social,0
U05484,Jose,Ortiz,jose.ortiz51@bosque47.io,Ecuador,2026-07-20 22:11:49,Marketing Manager,Logistics / Transportation,5001+,Product Analytics,Organic Search,0
U05485,Miguel,Silva,miguel.silva52@bosque885.biz,Ecuador,2026-07-25 15:28:01,Product Director,Healthcare,201-500,Product Analytics,Paid Search,0
U05486,Laura,Silva,laura.silva53@onda761.io,Bolivia,2026-07-18 16:38:50,Operations Manager,Retail / E-commerce,501-1000,Financial Analytics,Event / Webinar,0
U05487,Ana,Rodriguez,ana.rodriguez54@bosque803.tech,Mexico,2026-07-25 10:34:16,Product Manager,Financial Services,1-10,Executive Reporting,Referral,0
U05488,Miguel,Diaz,miguel.diaz55@sol444.tech,Colombia,2026-07-19 06:14:17,Marketing Director,Other,1-10,Product Analytics,Organic Search,0
U05489,Alejandro,Contreras,alejandro.contreras56@andina457.io,Argentina,2026-07-09 11:26:44,Data Scientist,Manufacturing,501-1000,Financial Analytics,Organic Search,1
U05490,Gustavo,Ramos,gustavo.ramos57@onda520.tech,Guatemala,2026-07-15 09:14:02,Growth Manager,Manufacturing,1-10,Executive Reporting,Paid Search,0
U05491,Carolina,Sanchez,carolina.sanchez58@tierra359.app,Uruguay,2026-07-15 13:57:15,Marketing Manager,Manufacturing,1-10,Sales Analytics,Referral,0
U05492,Isabella,Aguilar,isabella.aguilar59@onda249.tech,Peru,2026-07-01 13:17:46,Data Analyst,Logistics / Transportation,1-10,Marketing Analytics,Event / Webinar,0
U05493,Sebastian,Mendoza,sebastian.mendoza60@nova985.co,Colombia,2026-07-14 12:13:46,Founder / CEO,Real Estate,11-50,Marketing Analytics,Event / Webinar,0
U05494,Monica,Gonzalez,monica.gonzalez61@meridian978.co,Bolivia,2026-07-29 15:13:34,Sales Manager,Professional Services,51-200,Customer Analytics,Direct,0
U05495,Camila,Mendoza,camila.mendoza62@bosque30.tech,Mexico,2026-07-23 13:08:24,Marketing Manager,Financial Services,1001-5000,Product Analytics,Paid Social,0
U05496,Rafael,Gutierrez,rafael.gutierrez63@faro379.biz,Colombia,2026-07-20 11:36:24,Sales Manager,Manufacturing,1-10,Sales Analytics,Organic Search,1
U05497,Laura,Chavez,laura.chavez64@polo414.app,Brazil,2026-07-18 12:18:36,Growth Manager,Financial Services,11-50,Operations Analytics,Paid Social,0
U05498,Diego,Vega,diego.vega65@prisma244.co,Argentina,2026-07-15 12:22:53,Data Analyst,Financial Services,501-1000,Data Exploration,Organic Search,1
U05499,Natalia,Morales,natalia.morales66@raiz367.co,Bolivia,2026-07-10 09:18:07,Data Analyst,Healthcare,51-200,Business Intelligence,Paid Social,0
U05500,Ivan,Cruz,ivan.cruz67@prisma389.tech,Mexico,2026-07-22 18:29:34,Founder / CEO,Financial Services,1-10,Operations Analytics,Organic Search,0
U05501,Monica,Hernandez,monica.hernandez68@cielo320.biz,Mexico,2026-07-30 20:37:20,Marketing Manager,Professional Services,201-500,Sales Analytics,Direct,0
U05502,Sebastian,Rivera,sebastian.rivera69@meridian440.biz,Venezuela,2026-07-23 17:00:39,Marketing Manager,SaaS / Software,11-50,Financial Analytics,Referral,0
U05503,Fernando,Sanchez,fernando.sanchez70@delta716.biz,Venezuela,2026-07-21 09:11:42,Operations Manager,Financial Services,201-500,Product Analytics,Referral,0
U05504,Adriana,Silva,adriana.silva71@andina504.io,Dominican Republic,2026-07-11 08:24:23,Data Analyst,Retail / E-commerce,201-500,Financial Analytics,Paid Social,1
U05505,Adriana,Rojas,adriana.rojas72@nova921.io,Peru,2026-07-08 17:19:51,Marketing Director,Financial Services,201-500,Product Analytics,Direct,0
U05506,Eduardo,Rodriguez,eduardo.rodriguez73@cielo175.io,Uruguay,2026-07-31 15:08:06,Marketing Director,SaaS / Software,11-50,Business Intelligence,Event / Webinar,0
U05507,Valeria,Silva,valeria.silva74@tierra95.biz,Peru,2026-07-28 15:51:15,Business Analyst,Logistics / Transportation,201-500,Product Analytics,Event / Webinar,0
U05508,Mariana,Reyes,mariana.reyes75@azul803.tech,Mexico,2026-07-30 18:50:34,Marketing Director,Professional Services,51-200,Customer Analytics,Paid Social,1
U05509,Adriana,Vargas,adriana.vargas76@faro835.biz,Guatemala,2026-07-13 19:17:07,Operations Manager,SaaS / Software,11-50,Customer Analytics,Paid Social,1
U05510,Jose,Rodriguez,jose.rodriguez77@bosque60.co,Chile,2026-07-14 19:23:58,Operations Manager,Travel / Hospitality,51-200,Customer Analytics,Partner,0
U05511,Paula,Perez,paula.perez78@onda843.io,Bolivia,2026-07-02 10:54:47,Business Analyst,Retail / E-commerce,51-200,Financial Analytics,Direct,0
U05512,Camila,Castro,camila.castro79@azul334.tech,Guatemala,2026-07-12 14:00:54,BI Analyst,Financial Services,11-50,Data Exploration,Organic Search,0
U05513,Luis,Perez,luis.perez80@vertex844.app,Argentina,2026-07-11 15:39:34,Data Scientist,Retail / E-commerce,11-50,Business Intelligence,Partner,0
U05514,Carolina,Diaz,carolina.diaz81@faro742.io,Mexico,2026-07-11 18:34:29,Growth Director,Healthcare,11-50,Customer Analytics,Organic Social,0
U05515,Diego,Ramos,diego.ramos82@orbita647.co,Venezuela,2026-07-28 13:15:45,Data Analyst,SaaS / Software,51-200,Business Intelligence,Organic Search,0
